v1_pt_NI,v1_pt_CR,v1_b1_NN,v1_b1_NC,v1_b1_CC,v1_b1_NU,v1_b1_CU,v1_b2_NN,v1_b2_NC,v1_b2_CC,v1_b2_NU,v1_b2_CU,v2_pt_NI,v2_pt_CR,v2_b1B_NN,v2_b1B_NC,v2_b1B_CC,v2_b1S_NN,v2_b1S_NC,v2_b1S_CC,v2_b2B_NN,v2_b2B_NC,v2_b2B_CC,v2_b2S_NN,v2_b2S_NC,v2_b2S_CC,v2_b1_NU,v2_b1_CU,v2_b2_NU,v2_b2_CU,dE_eV,E_A_eV,kind,variant,where,mover,occA_sig
0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03354320,-6847.289058,hop,v1_cr05_s2,bulk,C,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,-2,2,0,0,0,1,0,0,0,0,0,0,-2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03495351,-6847.289058,hop,v1_cr05_s2,bulk,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,-3,3,0,0,0,0,1,0,0,0,0,0,-3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03929198,-6847.289058,hop,v1_cr05_s2,bulk,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,-2,2,0,0,0,0,1,0,0,0,0,0,-2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02504417,-6847.289058,hop,v1_cr05_s2,bulk,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,-1,2,-1,0,0,2,-4,2,0,0,0,0,-1,2,-1,0,0,0,2,-4,2,0,0,0,0,0,0,0,0.01288479,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,-1,2,-1,0,0,1,-1,0,0,0,0,0,-1,2,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0.04002638,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03939784,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,2,-3,1,0,0,0,0,0,0,0,0,0,2,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09480936,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-0.00828163,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-4,4,0,4,-4,0,-1,0,1,0,0,0,0,0,0,0,-0.03636356,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,-1,2,-1,0,0,0,0,-3,2,1,3,-2,-1,0,1,-1,-1,1,0,0,0,0,0,-0.05595578,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768274,-6847.289058,swap,v1_cr05_s2,bulkA,X,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1489
0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0.01003467,-6846.962720,hop,v1_cr05_s2,subsurf,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1052
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,-0.34128769,-6846.962720,hop,v1_cr05_s2,subsurf,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984669,-6846.962720,hop,v1_cr05_s2,subsurf,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1052
0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-4,0,0,5,0,0,-5,0,0,0,0,0,0,-1.04952859,-6846.962720,hop,v1_cr05_s2,subsurf,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1052
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,-0.31693505,-6846.962720,hop,v1_cr05_s2,subsurf,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1052
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01408584,-6846.962720,hop,v1_cr05_s2,subsurf,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:1052
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00019700,-6847.276383,hop,v1_cr05_s2,sub2,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:26
0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,-0.02870175,-6847.276383,hop,v1_cr05_s2,sub2,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:26
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,0,0,0.00581975,-6847.276383,hop,v1_cr05_s2,sub2,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:26
0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-0.00449149,-6847.276383,hop,v1_cr05_s2,sub2,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:26
0,0,1,-1,0,0,0,1,-1,0,0,0,0,0,4,0,0,-3,-1,0,0,-1,0,1,0,0,0,0,0,0,0.31969480,-6847.276383,hop,v1_cr05_s2,sub2,N,cr:80|83|116|131|165|175|195|212|223|224|238|244|247|362|366|413|414|418|429|445|452|455|456|460|463|503|513|523|607|646|660|692|696|751|765|776|809|811|819|835|843|850|852|875|883|901|918|935|940|970|985|1025|1027|1064|1110|1129|1144|1181|1207|1232|1238|1268|1272|1340|1404|1405|1407|1439|1481|1488|1497|1511|1513|1518|1521|1522|1536|1553;vac:26
